title,matched_categories_ml,matched_scores_ml,source
"[화보]2024 첫 해병대 겨울캠프…""시작, 도전, 도약의 정신으로""",,,industry_risk
해병대 겨울캠프 교육생들 1월을 뜨겁게 달궜다,,,industry_risk
해병대 1사단 '2024년 겨울캠프' 74세 최이기씨 7번째 이수 '눈길',,,industry_risk
혹한기 해병대 캠프로 추위를 녹인다...7번 참여한 74세 노익장,,,industry_risk
"해병대 캠프, 도전과 불굴의 '해병' 정신 함양",,,industry_risk
스타트업 키우고 AI로 공연장 관리…'K-컬처' 기술연구에 448억,,,industry_risk
"콘진원, 문화체육관광 연구개발사업 참여기관 공모",지역사회 ESG 파트너십,0.441,industry_risk
"부산교육청, 초1~3학년 돌봄 희망 학생 전원 수용... 늘봄학교 전격 시행",,,industry_risk
"부산시교육청, 전체 초등학교에 늘봄학교 시행…초1~3학년 돌봄 희망 학...",,,industry_risk
"제주자치경찰, 폭설 비상근무 총력...'눈 구경' 명소 총력 관리",,,industry_risk
"늘봄학교 두 달 앞두고 교사들 반발…교육부 ""교원 분리"" 입장 반복",,,industry_risk
"새학기부터 서울 '1학교 1변호사'…""교권침해 등 법률자문""(종합)",,,industry_risk
"서울 청소년적십자(RCY), 베트남 해외봉사통해 시설개선과 문화교류",취약계층 지원강화,0.403,industry_risk
"서울 청소년적십자(RCY) 단원, 베트남 해외봉사활동 GO",,,industry_risk
"유한킴벌리, 한국인 손 크기에 맞는 내화학 글러브 출시",,,industry_risk
"유한킴벌리, 한국인 손 크기에 맞는 '킴테크 LDT 내화학 글러브' 선보인...",,,industry_risk
[뉴스 더하기] “타는 거야? 버린 거야?”…거리 곳곳 방치된 ‘킥보드...,,,industry_risk
"'가습기 살균제' 최창원 SK수펙스 의장, 최태원 'ESG 철학'과 엇박자",,,industry_risk
"의료사고특례법 공청회…""환자에 입증 책임 위헌적"" 반발",,,industry_risk
"손자와 갔다 추락사…스타필드 번지점프, 안전검사 대상 아니었다",,,industry_risk
의사·환자 모두 아쉬운 '의료사고특례법'…공청회서 '고성',,,industry_risk
"건설사고 예방, 구조 교육이 답이다",,,industry_risk
"의료사고 처벌 면제에 의사들 돌아올까...환자단체들 ""과도한 특혜""",,,industry_risk
"명주병원 병원장, 경기도교육청 학교안전공제보상심위 초청으로 교육감...",,,industry_risk
"[포천소식]대진대, 시즈오카 이공과대학과 학생 교류 등",,,industry_risk
에스원 “개학 앞두고 학교 폭력·안전사고 막는 ‘AI솔루션’ 특수”,,,industry_risk
"""개학 앞두고 안전강화로 분주""···학교 폭력 막는 'AI 솔루션' 특수",,,industry_risk
"에스원,'학교 전용 AI 솔루션' ""학교 폭력 및 안전사고 예방""",,,industry_risk
"학교 폭력 막는 에스원 AI솔루션, 안전한 학교 만든다",,,industry_risk
대학병원 인프라 누리는 서울 4대문 안 '경희궁 유보라' 분양개시,,,industry_risk
"中, 불 났다하면 대형인재…""비용 탓에 안전 뒷전""",,,industry_risk
"함안경찰서, 찾아가는 노인교통안전 교육 실시",,,industry_risk
“호서대 창업중심대학사업단이 당신의 창업 여정을 함께합니다.” 제1...,,,industry_risk
"KB손보, 인니 취약계층아동에 안전모 전달…흥국화재, '6090 청춘보험' 출...",지역사회 ESG 교육 프로그램,0.4,industry_risk
"사망사고로 작업중지 된 HD현대重, 중대재해법 위반 여부 조사",,,industry_risk
학폭·사고 예방에 분주한 학교…에스원 'AI 솔루션' 판매 급증,,,industry_risk
"[인터뷰] 평택 굿모닝병원 이원범 기계설비기사 ""의료가스 시설 안전하...",,,industry_risk
"술독 빠진 대학가 옛말, MZ는 '금주 팔찌' 찬다",,,industry_risk
[인터뷰] 대한연구환경안전협회 강지영 회장 안전한 연구실 조성 위해 ...,,,industry_risk
"[특집] 학교안전공제중앙회, 제2의 도약…'여의도 시대 개막'",,,industry_risk
"학교안전공제중앙회, ‘제2의 도약 위한 여의도 시대 ’ 열어",,,industry_risk
"학교안전공제중앙회, 제2의 도약을 위한 여의도 시대 개막...""학교 안전...",,,industry_risk
"한국폴리텍대학 남인천캠퍼스, 특수용접 및 로봇용접 양성과정 입교식...",,,industry_risk
"서울 4대문 내 대학병원 가까운 아파트, '경희궁 유보라' 눈길",,,industry_risk
"조선 3사 중대재해 긴장감 팽배···""현장형 맞춤안전활동 필요""",,,industry_risk
전기노동자 감전 사고…“안전 대책 마련해야”,,,industry_risk
"세이프키즈코리아, 백발소년단 정초신 감독 어린이 안전 친선대사 위촉",,,industry_risk
고교 생활 마무리하고 성공적인 대학 생활 준비할 때,,,industry_risk
"한국폴리텍대학 남인천캠퍼스,2024년 지역·산업 맞춤형 인력양성사업 ...",,,industry_risk
"통영시, 제60회 춘계대학축구연맹전 대비 식품·숙박업소 위생관리 지도...",,,industry_risk
"“미화원, 조리사, 시설 직원…대학의 숨은 영웅이죠”",,,industry_risk
"한국기술대 학생 포토에세이 “대학 미화원, 조리사, 시설 직원…영웅들...",,,industry_risk
"[2024 대교협 정기총회] 대학 총장들, ""등록금 규제 철폐, 무전공 입학 ...",,,industry_risk
"한기대 ""대학 미화원, 조리사, 시설 직원 ··· 보이지 않는 영웅이죠""",,,industry_risk
[최타관 칼럼] 대학의 주택관리학과 신설 이제라도 늦지 않다,,,industry_risk
"[중대재해처벌법 시행 2년]아시아나, 안전위 꾸리고·안전 투자 늘리고",,,industry_risk
오영주 중기부 장관 “대학창업 민간지원 범위 늘리겠다”,,,industry_risk
"이철우 경북지사 ""설 연휴 안전사고 예방 철저"" 지시",,,industry_risk
[진주시 소식] 농업인대학 교육생 모집-시립도서관 공사장 안전점점,,,industry_risk
안전하고 평안한 서산시 건설을 위한 다양한 활동 추진,,,industry_risk
"[CEO뷰] HDC현대산업개발 최익훈 대표의 24년 키워드, ""안전경영·광운대...",,,industry_risk
[신간 안내] '화학안전환경 입문'·'실험실 안전 길잡이' 발간,,,industry_risk
"강원교육청, 통합 민원 콜센터 개소식 개최",,,industry_risk
강원교육콜센터 본격 출범…전문상담원 2명 근무,,,industry_risk
"강원특별자치도교육청, 강원교육콜센터 개소식 개최",,,industry_risk
강원교육콜센터 오늘 문 열어,부패예방 및 청렴 강화,0.41,industry_risk
[한남대학교 창업중심대학 스타트업 CEO] 교통 보행자·산업 근로자 안...,지역사회 ESG 파트너십,0.403,industry_risk
대학병원서 거부당한 심정지 환자 뺑뺑이 돌다 끝내 사망,,,industry_risk
"고령자 교통사고 주의보, 한국교통안전공단 설 연휴 전 교통안전 캠페인...",,,industry_risk
"AI솔루션 기업 '에리', 얼굴 인식·화재 감지 등 '안전 솔루션' 선뵈",,,industry_risk
"[중대재해처벌법 시행 2년]대한항공, 지배구조 최상단서부터 ‘안전’ ...",부패예방 및 청렴 강화,0.454,industry_risk
"강원대학교, 2024학년도 입학식 개최",,,industry_risk
"강원대, 2024학년도 입학식 진행",,,industry_risk
강원대 '2024 입학식' 개최.. 새내기 3355명 힘찬 첫 출발,,,industry_risk
적극행정 메카 용인시…우수사례 7건 보니,,,industry_risk
"용인특례시, 상반기 적극 행정 우수사례 7건 최종 선정",,,industry_risk
"한국신약개발조합, 정기총회 성료 外",,,industry_risk
[대구시정] 교육발전특구 1차 시범지역 선정 外,,,industry_risk
"[지역교육브리핑] '천원 택시' 운영하는 세종, 이유는?",,,industry_risk
"나주시, 찾아가는 주민 설명회 개최",지역사회 ESG 교육 프로그램,0.413,industry_risk
"‘인공태양 구축 최적지’ 나주시, 연구시설 ‘유치 붐’ 조성 계획",지역사회 ESG 교육 프로그램,0.407,industry_risk
나주시 유치 사활 '인공태양' 대체 뭔가?,지역사회 ESG 교육 프로그램,0.419,industry_risk
"나주시, '인공태양 연구시설' 유치 설명회 개최",지역사회 ESG 교육 프로그램,0.414,industry_risk
나주시 찾아가는 ‘인공태양’ 주민 설명회 개최,지역사회 ESG 교육 프로그램,0.406,industry_risk
"금메달, 우승의 영광과 환희 뒤엔 우리가 있습니다",,,industry_risk
"""수소 1g으로 석유 8t 에너지를""…나주시, 인공태양 주민설명회",지역사회 ESG 교육 프로그램,0.425,industry_risk
"'인공태양이 대체 뭐길래' 나주시, 찾아가는 주민 설명회 개최",,,industry_risk
"‘인공태양’ 연구시설 유치 사활’ 나주시, 찾아가는 주민 설명회 개최",,,industry_risk
"충북, 세계 배터리산업 이차전지산업 육성한다",,,industry_risk
"녹색정의당 '부진'...""반전 기대""",,,industry_risk
백호 서울교통公 사장 “역세권 개발·지하 물류가 신 성장 동력” [세...,,,industry_risk
[총선 나도 뛴다] 2월 27일 인천 현장은 지금①,,,industry_risk
"주식회사 아트와, 품질경영시스템 ISO 9001 인증 획득",ESG 위원회 조직,0.404,industry_risk
"충북도, 세계 배터리산업 중심지 도약 '총력'",,,industry_risk
세계 배터리산업의 중심 충북을 향한 이차전지산업 육성 총력,,,industry_risk
"인천시, 노후 아동복지시설 3곳 개선 나선다",,,industry_risk
"인천시, 아동복지시설 3개소 노후시설 개선",,,industry_risk
양궁은 세계 최강인데... 국궁장은 왜 이 모양일까,,,industry_risk
"영등포구의회, 제250회 임시회 폐회...5일간 일정 마무리",,,industry_risk
"""아이 있으면 피곤한 초저출산 국가""…韓노키즈존 때린 외신",,,industry_risk
[Who Is ?] 전장열 금강공업 및 고려산업 대표이사 회장,,,industry_risk
기피 공정 거뜬히 대체하는 효자 덕 생산성 쑥쑥,,,industry_risk
"전주드림랜드 ""전면 보수"".. 재개장 첫날부터 '북적'",,,industry_risk
"'번아웃' 의사, 부실진료 만연... 의사 부족 결정적 증거",,,industry_risk
"'COREA 장영실 창업발명대전', 부문별 대상 수상자 인터뷰 진행",,,industry_risk
"서울 곳곳 멧돼지·들개 출몰에…""호신용품 갖고 다녀""",,,industry_risk
日 돈키호테 ‘성장 신화’ 주역은 알바생들... 그들은 어떻게 회사와 ...,,,industry_risk
"청송군, 2024년 산림정책 방향 발표",,,industry_risk
‘산소카페 청송군’ 2024년 산림정책 발표,ESG 위원회 조직,0.44,industry_risk
"대구시약사회, 회원권익 신장·약사직능 강화 총력",,,industry_risk
난이도 높아지는데 전문가 전무…자격증 도입 절실,,,industry_risk
"정읍시, 평생교육 전담인력 대상 심폐소생술 자격증 과정 연수 개최",,,industry_risk
[헬로이슈토크] 수소 저장·운송 클러스터,,,industry_risk
지역주민과 함께 만들며 지키는 ‘청송군 명품산림’,"ESG 위원회 조직,ESG 관련 캠페인","0.444,0.408",industry_risk
"청송군, '명품산림' 지역민과 함께 만든다","ESG 위원회 조직,ESG 관련 캠페인","0.482,0.414",industry_risk
"UAE, AI를 향한 투자 열정은 진심",,,industry_risk
조선소에서 5명 사망...제조업보다 산재사망비율 높아,,,industry_risk
"국립한국해양대 ㈜아이플러스원, '침몰선박 자동위치표시장치' 남해군 ...",,,industry_risk
국립한국해양대 기술지주 자회사 아이플러스원 조달청 혁신제품 '침몰선...,,,industry_risk
[경북교육 소식] 전국기능경기대회 5연속 종합우승 결의·학생 정신건강...,지역사회 ESG 교육 프로그램,0.401,industry_risk
“물 안 새는 집이 없어요”…1기 신도시 ‘낡은 베드타운’ 꼬리표 떼...,,,industry_risk
"[BBS경제토크] 이강현 전당장, ""문화예술을 창.제작하는 아시아문화발전...",,,industry_risk
`삶 만족도` 개선됐다지만… OECD 회원국중 여전히 최하위권,,,industry_risk
"통계청, '국민 삶의 질 2023 보고서' 발표... 한국인 삶 만족도 OECD 회원...",,,industry_risk
"[AT 산업 단신] 롯데케미칼, 에스원, LG CNS, 대한전선, 한화",지역사회 ESG 교육 프로그램,0.416,industry_risk
K-콘텐츠 경쟁력 강화 지원 나선다,,,industry_risk
문화생활 늘었지만… 순자산 줄고 뚱뚱해진 한국인,,,industry_risk
"[총선을 움직이는 사람들] 與野, 군 장병 '처우 개선'으로 軍 표심 공략",,,industry_risk
"창원 마산회원구, 혁신ㆍ새로운 성장 MVP회원 추진",,,industry_risk
"마산회원구, 통(通)하는 혁신∙새로운 성장 MVP회원 추진",,,industry_risk
[이슈] 개학 2주 남았는데…늘봄학교 전국 참여학교 절반도 안돼…서울...,,,industry_risk
카페 사장도 편의점 사장도…웬만해선 비켜갈 수 없다 [스페셜리포트],,,industry_risk
"[비즈&] SPC, 제빵공장 안전에 520억원 투자 外",,,industry_risk
[22일 순천시] 중대재해처벌법 전방위 홍보 등,,,industry_risk
"""수소 1그램으로 석유 8t 에너지를""…나주서 기적 만든다",,,industry_risk
"광주 광산경찰, 개인형 이동장치 안전수칙 홍보",,,industry_risk
전동킥보드 타다 넘어진 대학생 사망… “안전모 꼭!”,,,industry_risk
"전동Kill보드, 안전모 없는 위험한 주행",,,industry_risk
전동킥보드 타다 넘어진 20대 숨져,,,industry_risk
"서강현 현대제철 대표 ""철강 본업 강화""…최근 사고엔 ""죄송""",,,industry_risk
"서강현 현대제철 사장 ""비철 사업 확대, 고려 안 해""",,,industry_risk
"서강현 현대제철 사장 ""비철소재 확대 안해…'철강'에 집중""",,,industry_risk
"서강현 현대제철 대표 ""철강 경쟁력 강화…탄소중립 투자""",,,industry_risk
"현대제철, 정기주주총회 개최…주주와의 소통 Q&A도 가져",ESG 위원회 조직,0.472,industry_risk
"폴리텍, 올해 산업안전 교과 전면 도입",작업장의 건강 및 안전,0.44,industry_risk
"폴리텍대, 산업안전 교과 전면 도입…산재 방지 나선다",작업장의 건강 및 안전,0.429,industry_risk
박기영 안전건설위원장 “봄철 지역축제 등 인파사고· 산불 예방 선제...,,,industry_risk
"박기영 강원도의회 위원장 ""봄철 지역축제 등 인파사고 · 산불 예방 선...",,,industry_risk
"강원도의회 박기영, ""봄철 축제 인파사고 및 산불 예방 선제적 대책 촉...",,,industry_risk
"파주경찰서, 어르신 보행안전 홍보켐페인",,,industry_risk
"서강현 현대제철 사장 ""철강 본업에 집중…안전사고 리스크 줄이겠다""","ESG 위원회 조직,부패예방 및 청렴 강화","0.431,0.404",industry_risk
"서강현 현대제철 사장 ""지속가능한 친환경 철강사 목표""",ESG 위원회 조직,0.481,industry_risk
시민안전 위협하는 전동킥보드...불법운행'만연',,,industry_risk
"부산TP, 과학기술 기반 지역 재난안전 현안 해결 솔루션 모색",지역사회 ESG 파트너십,0.405,industry_risk
안전의식 강화로 산업재해 막는다,,,industry_risk
"광주학생교육원 시설 대학생 실습장으로 활용…""전문성 강화""",,,industry_risk
"강진군, ‘제2기 자원봉사대학’ 개강",,,industry_risk
[계명대 창업지원단 우수 창업기업] 횡단보도 안전을 책임질 스마트볼라...,취약계층 지원강화,0.4,industry_risk
"[인천소방안전 브리핑]정경식 소방홍보관-""봄철엔 산불 등 큰불 잘나......",,,industry_risk
"김회재 의원 ""전남 의료인프라 구축… 답은 '여수 대학병원·순천 의대...",,,industry_risk
"[부산소식] 부산교육청-12개 대학, 학습형 늘봄 운영 협약 등",,,industry_risk
유길상 한기대 총장 “산업의과대학 설립으로 산재병원 의료인력ㆍ산재...,,,industry_risk
국내 배터리업계 中의존도 낮추려 공장 증설…화학사고 대비 중요성 ↑,,,industry_risk
"충남대병원 등 사고 마약류 관리 미흡 3곳, 업무정지 행정처분",,,industry_risk
경상국립대-KAI 안전실 MOU 체결,지역사회 ESG 파트너십,0.405,industry_risk
"경상국립대 행정대학원, KAI 안전실과 MOU 체결",,,industry_risk
"학교안전공제중앙회 정훈 이사장 ""대한민국 학교 안전의 새 역사 만들겠...",,,industry_risk
"""산업안전 '갤럭시워치' 하나면 충분""…에스비시스템즈, 위드세이프 민...",,,industry_risk
'버스 1400대' 안전 콘서트의 숨은 주역…'출근하고 싶은' 경찰서 이끈다,,,industry_risk
[15일 인천 미추홀구] ‘자원봉사 배움대학’ 입학식 개최 등,,,industry_risk
"""1000명↑체육행사시 '주최자'안전관리 의무화,15일부터 시행"" '안전우선...",,,industry_risk
"OK금융, 대학골프대회 개최…수협, 국제수산박람회서 수출 실적 100억 [금...",,,industry_risk
[목요광장] 대전의 재난 예방 및 안전관리를 위한 디지털 트윈대전,,,industry_risk
강원대 대학 자체개발 우수 해외봉사 프로그램 우수상 선정,,,industry_risk
[서귀포 소식] 찾아가는 맞춤형 시민안전교육,,,industry_risk
"서울시, 스마트 안전기술 전방위 도입",,,industry_risk
"[사람&스토리]송창영 광주대 건축학부 교수 ""산업현장 안전인식 강화해...",,,industry_risk
"한국교통안전공단 부산본부, 동래경찰서와 고령자 교통안전교육",,,industry_risk
"진주시농업기술센터, '농기계 현장 순회기술･안전교육' 시작",,,industry_risk
[목멱칼럼]'산업안전 선진국' 영국의 비결,,,industry_risk
3월 14일 오늘의 안전 상황,,,industry_risk
"[유통가 레이더] 현대백화점, K패션 글로벌 진출 돕는다... '더현대 글로...",,,industry_risk
의료계 이어 환자 단체도 의료사고처리특례법 반발,,,industry_risk
"경산시, 시민 모두가 건강한 행복도시 조성",,,industry_risk
시민 모두 건강한 ‘행복도시 경산만들기’,ESG 위원회 조직,0.413,industry_risk
"""신학기 학생 안전한 교육활동 보장"" 윤건영 충북교육감 광폭 행보",,,industry_risk
'시빅해커'가 IT기술로 사회문제 해결… '민관협력 지원 플랫폼' 활성화,,,industry_risk
"HNIX-되고시스템, 중소·중견 중대재해처벌법 부담 최소화",지역사회 ESG 파트너십,0.47,industry_risk
"HNIX·되고시스템, '대기업-협력사' 안전보건 상생 인프라 구축",지역사회 ESG 파트너십,0.419,industry_risk
[열전 25시] 3월 29일 경기도 현장은 지금②,,,industry_risk
[단독] 강릉 공공테니스장 ‘공무원만 출입’ 빈축,,,industry_risk
“공무원만 출입”… 공공 테니스장 리모델링 후 시민 내쫓은 강릉시 [...,,,industry_risk
"경산시, 건강한 행복도시 조성에 총 394억투입",,,industry_risk
교원단체들 총선 교육공약 반영 목소리 커진다,,,industry_risk
"박완수 경남도지사 ""도내 특별지방행정기관·공사·공단과 협업 강화""",,,industry_risk
경남도내 국가기관장·공사·공단과 협업 강화 ‘3월 도민회의’,,,industry_risk
"경남도, 도내 국가기관장 등과 '3월 도민회의' 개최",,,industry_risk
"경남도, 도민회의서 도내 국가기관과 협력 강화 다짐",,,industry_risk
경남도 '3월 도민회의' …공사·공단과 협업 강화,,,industry_risk
"우석대·한국위험물안전협회, ‘우수인재 양성’ 업무협약",,,industry_risk
우석대 한국위험물안전협회와 인재 양성 업무협약 체결,지역사회 ESG 파트너십,0.472,industry_risk
"우석대·한국위험물안전협회, 우수인력 양성 '맞손'",지역사회 ESG 파트너십,0.483,industry_risk
대전 동구 '안심귀가보안관' 6개동으로 ‘확대’,,,industry_risk
"대전 동구, 올해 안심귀가보안관 운영 지역 '2배' 확대",,,industry_risk
대전 동구 '안심귀가보안관' 운영지역 2배 늘린다,,,industry_risk
"동구, 안심귀가 보안관 운영 확대",,,industry_risk
"[3월 29일(금) 오늘, 서울시] 고립 위험 감지 'AI 안부확인서비스' 개발",,,industry_risk
학교폭력 예방·대응 보안관 역할 ‘AI ’ 가 ‘척척’,,,industry_risk
[이재모의 기업탐방] 호재 빛 보는 엘앤에프…SK온과 '13조' 양극재 공급...,,,industry_risk
"평택대, 2024년 봄맞이 '벚꽃거리' 행사 개최",,,industry_risk
"평택대, 봄맞이 개방행사 ‘벚꽃거리’ 개최",,,industry_risk
"평택대, 29일부터 봄맞이 개방행사 ‘벚꽃거리’ 개최",,,industry_risk
"""클린하키""…전국춘계남녀하키대회 동해서 개최",,,industry_risk
[Review] 무엇을 기억하고 기록으로 남길지 - 세월: 라이프 고즈 온 [영화...,,,industry_risk
"창원서부경찰서, 보이스피싱 예방 교육",,,industry_risk
본격적인 영농철에 앞서 농기계 점검은 필수!,,,industry_risk
"[IT이슈] HNIX-되고시스템, ‘대기업-협력사’ 안전보건 상생협력 인프...","지역사회 ESG 파트너십,폐기물 배출,작업장의 건강 및 안전","0.462,0.417,0.401",industry_risk
"경산시, '시민 모두가 건강한 행복도시' 사업 매진..4개 추진전략 20개 ...",,,industry_risk
[Who Is ?] 김동익 차의과학대학교 총장,,,industry_risk
"힘 실리는 'KT&G 방경만호'…""사외이사도 전문성 높여야""",,,industry_risk
"현대제철, 주주와 소통 강화하며 달라진 주주총회 개최","ESG 위원회 조직,부패예방 및 청렴 강화","0.429,0.406",industry_risk
"서강현 현대제철 사장 ""현대차UAM 상용화 시간 걸릴 것""",,,industry_risk
"서강현 현대제철 사장, ""수입재 공동 대응, 현지 투자 확대 검토""",,,industry_risk
"""국가기관·공사·공단과 협력 강화 기대""",,,industry_risk
"박완수 경남도지사, ""도내 국가기관·공사·공단과 협력 강화 기대""",,,industry_risk
"경남도, 지역발전 위한 협업 강화",,,industry_risk
"[강펀치] 민경우 ""이재명 '셰셰' 발언, 국제관계 인식 매우 우려스러워...",,,industry_risk
"""6년간 월세 1만원"" 살고 자고 먹고…'빈집'이 채워진다",,,industry_risk
"의학교육평가원 ""의대정원 증원 논의할 협의체 구성해야"" 外",,,industry_risk
[오늘의 주요 일정] 이정섭 검사 탄핵 심판 3회 변론준비기일,,,industry_risk
"[대전24시] 대전시교육청, 교육부 '특성화고 선정'에 총력",,,industry_risk
"충남 홍성소방서, 어르신 맞춤형 소방안전교육 실시",,,industry_risk
[양주소식] 공공시설 '중대 시민재해 예방계획' 마련 등,,,industry_risk
[오늘의 주요 일정]전북(3월21일 목요일),,,industry_risk
해썹인증원 '안전관리 우수연구실 견학' 운영,,,industry_risk
"무상제공 도유지에 지은 제주 국제학교, 외국에 헐값 매각?",,,industry_risk
"가톨릭의대 교수들 ""증원 고집만 말고 조건없는 대화를""",,,industry_risk
"가톨릭의대 교수도 집단행동 결의…""정부 조건없는 대화해야""",,,industry_risk
"가톨릭의대 교수협 집단행동 결의…""정부 조건없이 대화 나서라""",,,industry_risk
의대 교수들도 집단행동 조짐…“마지노선 14일” 거론되는 이유?,,,industry_risk
"고용부, '꿈드림공작소' 무료 기술교육 통해 중장년 이전직 지원",,,industry_risk
"일반인 기술교육 체험 '꿈드림공작소'…""중장년 이직·전직 전 경험 기...",,,industry_risk
[사건 인사이드] 과속 운전하다 동승자 다치게 했다면?,,,industry_risk
"평창군, 디지털헬스케어 혁신센터 조성 공사 재개",,,industry_risk
"중앙대, 동문 벤처 투자자들로부터 24억원 투자 유치",,,industry_risk
"중앙대 동문 벤처 투자자들, 모교에 24억원 투자",,,industry_risk
'22대 총선' 여·야 정당 10대 공약…교육 분야선 '지역균형발전·돌봄'...,,,industry_risk
전공의 사직이 촉발한 의료개혁 ‘자연실험’ [조건희의 복지의 조건],,,industry_risk
"글로벌PR 전략, '촉' 세우고 '공기' 읽어라",,,industry_risk
[82차 촛불집회 현장 르포] 尹 정부 응징 투표 결의 다져,,,industry_risk
순직 소방관 예우 및 유가족 지원 강화한다…6월 시행 목표,,,industry_risk
"소방청, 순직 소방관 예우 및 유가족 지원 확대",,,industry_risk
"소방청 ""임용부터 퇴직까지 국가가 책임""...예산·제도 착수",,,industry_risk
"소방청, 순직 소방공무원 예우 대폭 강화… '유가족 위문' 추진",,,industry_risk
소방관에 세계 최고 수준의 보호장비 지급…현장 활동비도 인상,,,industry_risk
[Who Is ?] 정몽규 HDC 대표이사 회장,,,industry_risk
한국승강기대학교 2024 진로 플래닝 캠프 큰 호응,,,industry_risk
오늘부터 간호사도 진료 행위…“우려·환영”,,,industry_risk
[경주소식] 우즈베키스탄 신 실크로드 협력방안 논의·22억 들여 장군교...,,,industry_risk
[주간 보험 이슈] 은행보다 연봉 더 받은 보험사…삼성화재 1억5000만원...,,,industry_risk
"“도전해보세요, 맨발의 청춘”",,,industry_risk
"직업능력 개발, '꿈드림공작소' 맡는다",,,industry_risk
‘꿈드림공작소’에서 기술교육 체험할 수 있어요!,,,industry_risk
"육군3보병사단, 현궁 운용 시범식 교육",,,industry_risk
“우리 사회 안전? 멀었다” 2명 중 1명.. ‘MZ’ 절반 이상 수도권 몰려...,,,industry_risk
"[3월 20일 병원계 이모저모②]강남성심, 고려대, 서남병원 등 소식",,,industry_risk
[다시보기] 3월 19일 (화) 오후 사이언스 투데이,,,industry_risk
"[서산·태안24시] 서산시, 프로파일러 권일용 초청 '제82회 서산아카데...",,,industry_risk
"“학생에 진심이다”⋯국립군산대, 수요자 중심 교육혁신 실현",,,industry_risk
2024년 대한정신약물학회 사이키델릭 심포지엄 ②,,,industry_risk
"전북대, 대동제 앞두고 안전관리 총력…유관기관 협조체계 구축",,,industry_risk
전북대 '개교 77주년 대동제 축제' 안전사고 대비 위한 유관기관 회의 ...,,,industry_risk
"5월 대규모 행사, 전북교육청·전북대 안전점검 노력",,,industry_risk
"""다시 이런 일 없게""… 부산 서구청, 차량 돌진 사고 후속 조치",,,industry_risk
제6회 기장바다마라톤대회 성료... “5000명이 건강하고 안전하게”,,,industry_risk
"제6회 부산기장바다마라톤대회 성료, ""건강과 행복, 안전까지 챙겼다""",,,industry_risk
"5천명이 함께 뛴 제6회 부산기장바다마라톤대회 ""건강과 행복, 안전까지...",,,industry_risk
"교통公 광주전남지부, PM 사고 예방 교통안전캠페인",,,industry_risk
울산대학교 산업대학원 '2024년 안전관리의 날' 행사 개최,,,industry_risk
"조병옥 음성군수, 5월 가정의 달 행사…안전사고예방 철저",,,industry_risk
"조병옥 군수, 안전한 음성품바축제 꼼꼼한 준비 당부",,,industry_risk
"조병옥 음성군수, 안전사고 없도록 현장 관리 철저 주문",,,industry_risk
'AI가 바꾸는 안전보건' 산재노동자의 날 컨퍼런스 열려,,,industry_risk
"91세 초고령자의 등산이 안전한 이유, 이들 덕입니다",,,industry_risk
"[이슈 In] 환자안전사고 53%차지 약물사고 막으려면…""DUR활용 의무화해...",,,industry_risk
"이동환, 꽃박람회 현장회의 ""방문객 편의·안전사고 예방 만전"" 당부",,,industry_risk
이동환 고양시장 “꽃박람회 안전사고 방지 강조”,,,industry_risk
"이동환 고양시장 ""꽃박람회 방문객 편의·안전사고 대비 철저해야""",,,industry_risk
"이동환 고양시장, 고양국제꽃박람회 사전점검…""편의·안전사고 대비 철...",,,industry_risk
"이동환 고양시장, 국제꽃박람회 사전점검 실시... 방문객 편의․안전사...",,,industry_risk
"울산대 산업대학원, 안전관리의 날 행사 개최","유해 폐기물관리,작업장의 건강 및 안전","0.41,0.408",industry_risk
"고양시 ""꽃박람회 방문객 편의 및 안전사고 대응 철저""",,,industry_risk
"이동환 고양시장 ""꽃박람회 편의·안전 대비 철저해야""",,,industry_risk
"이동환 고양시장 ""꽃박람회 개최 안전사고 대비 철저히""",,,industry_risk
"수원시, 대한민국 안전대전환 집중안전점검",작업장의 건강 및 안전,0.407,industry_risk
"수원시, 4월 22일부터 ‘2004년 대한민국 안전대전환 집중안전점검’",,,industry_risk
[24일 안산시] 5월 대규모 행사 안전관리계획 심의 등,,,industry_risk
"한국철도 태백관리역, 도계읍 도원동 건널목서 교통안전 캠페인 시행",,,industry_risk
"한국철도 태백관리역, 4월 철도교통안전의 달 캠페인 시행",,,industry_risk
"수원시, ‘2004년 대한민국 안전대전환 집중안전점검’",,,industry_risk
'뚜껑 파손' 잇단 안전사고에 '콘크리트 맨홀' 철제로 속속 교체,,,industry_risk
[진주소식]지하철 고령자 에스컬레이터 안전사고예방 등,,,industry_risk
"[A 보험가 소식] 운전자 5명 중 2명 ""스몸비족 인해 교통사고 위협 느껴...",,,industry_risk
"최교진 세종교육감 ""교육공동체 맞춤형 안전교육 추진하겠다""",,,industry_risk
"국립목포대, 캠퍼스 안전사고 예방 '대학안전 강조주간' 운영..""생명·건...",,,industry_risk
"춘해보건대학교, 통학버스 기사 대상 교통안전교육 실시",,,industry_risk
"""정치 논쟁에 대책은 뒷전""…세월호 10주기, 아직 먼 `안전사회`",,,industry_risk
[기장군] 원전 소재 대학생 위한 연합기숙사 착공식 外,,,industry_risk
"부산교통공사, 동의대와 '도시철도 안전지킴이' 등 업무협약 체결",지역사회 ESG 파트너십,0.46,industry_risk
